open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,return,log_return,volatility,sma_14,sma_50,ema_14,ema_50,rsi,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_width,target_close_shift_6,future_return_6,label,label_binary
2025-06-29 00:00:00+00:00,107296.79,107500.0,107172.52,107210.78,534.03453,2025-06-29 03:59:59.999000+00:00,57324980.7195897,88458,279.6807,30024538.5766936,0,-0.0008016083239767,-0.0008019297837306,0.0032757271215484,107198.29285714283,105108.1192,107174.18016797552,105964.148898892,45.89294637104653,482.04621944944665,621.3769070378838,-139.33068758843717,107851.678951625,106743.96604837502,0.0103237221170073,108503.74,0.0120599812817331,0,0
2025-06-29 04:00:00+00:00,107210.78,107402.18,107205.82,107402.18,340.57663,2025-06-29 07:59:59.999000+00:00,36547638.8560514,50988,188.95565,20277232.4299661,0,0.0017852682351531,0.0017836765379401,0.0029375584489057,107230.80142857145,105190.203,107204.5801455788,106020.54227540604,56.45011337846084,460.9963895916008,589.3008035486273,-128.30441395702655,107856.44266554424,106745.36233445574,0.0103548088152241,107614.08,0.0019729580907948,0,0
2025-06-29 08:00:00+00:00,107402.17,108484.0,107402.17,108477.11,1988.92767,2025-06-29 11:59:59.999000+00:00,214801127.19207272,271064,1214.10731,131119649.2930849,0,0.0100084560667204,0.0099587031614077,0.0037418946968216,107302.18357142856,105289.8278,107374.25079283497,106116.87826460578,62.27030398556297,525.0002392517927,576.4406906892604,-51.440451437467686,108061.06510862132,106603.0718913787,0.0135839478137199,107654.2,-0.0075860243695651,0,0
2025-06-29 12:00:00+00:00,108477.12,108528.5,107650.0,107750.72,1320.45894,2025-06-29 15:59:59.999000+00:00,142696314.0207263,264125,640.30336,69199106.8149156,0,-0.0066962514027152,-0.0067187718856517,0.0038856759022262,107365.11285714284,105375.6722,107424.44668712364,106180.9504895232,60.51181581483019,511.2171557746915,563.3959837063466,-52.17882793165506,108049.59792018264,106608.21207981736,0.0134296147003946,107580.46,-0.0015801286525045,0,0
2025-06-29 16:00:00+00:00,107750.72,107792.05,107316.46,107406.81,1188.5295,2025-06-29 19:59:59.999000+00:00,127800743.4519774,223755,670.93305,72143786.4492921,0,-0.0031917188117165,-0.0031968232103001,0.0040102426287349,107395.34214285716,105446.3156,107422.09512884048,106229.0234115027,54.78680447615199,467.15819116130297,544.1484251973379,-76.99023403603496,108054.503717845,106611.446282155,0.0134446793791937,107745.97,0.0031577141151478,0,0
2025-06-29 20:00:00+00:00,107406.8,108436.47,107250.0,108356.93,1459.20913,2025-06-29 23:59:59.999000+00:00,157537385.7091509,324812,777.12888,83888813.5281281,0,0.008845994029615,0.0088070974421139,0.0045725646277172,107470.24785714284,105542.2362,107546.73977832844,106312.47072869868,60.39107739486937,503.1083677045244,535.9404136987753,-32.83204599425085,108239.4247154147,106530.8582845853,0.015910640959852,107146.5,-0.0111707668351252,0,0
2025-06-30 00:00:00+00:00,108356.93,108789.99,108255.81,108503.74,1564.16827,2025-06-30 03:59:59.999000+00:00,169812496.208993,275475,773.88277,84020280.3657543,0,0.0013548741183422,0.0013539571046026,0.0042973869456743,107591.87071428572,105667.409,107674.33980788464,106398.402856985,68.1695563464214,537.2523707773653,536.2028051144933,1.0495656628719416,108422.97342587278,106444.3855741272,0.0184168303734358,107192.38,-0.012085850681276,0,0
2025-06-30 04:00:00+00:00,108503.74,108538.76,107481.31,107614.08,1581.27553,2025-06-30 07:59:59.999000+00:00,170671513.0980289,220883,668.40382,72107363.7381807,0,-0.0081993487044779,-0.0082331482470186,0.0049491671617229,107632.33428571429,105777.2904,107666.30516683336,106446.0764704366,55.31543163178204,486.9108077059209,526.344405632779,-39.433597926858056,108431.923377556,106502.13762244405,0.0179570026838322,107178.99,-0.0040430583061249,0,0
2025-06-30 08:00:00+00:00,107614.07,107964.33,107400.0,107654.2,1242.20442,2025-06-30 11:59:59.999000+00:00,133689642.8742885,170564,580.79494,62511994.2678348,0,0.000372813668992,0.0003727441912437,0.004916427905394,107657.625,105882.8664,107664.6911445889,106493.4538637528,53.46020862677423,445.1210268641298,510.0997298790492,-64.97870301491935,108444.37796692402,106507.327033076,0.0180231269516845,106605.8,-0.0097385889263957,0,0
2025-06-30 12:00:00+00:00,107654.21,107858.79,106733.33,107580.46,2980.03437,2025-06-30 15:59:59.999000+00:00,319906008.3367137,565229,1260.03921,135237843.4066834,0,-0.000684970953293,-0.0006852056530775,0.0049025227960328,107664.44357142856,105985.9834,107653.4603253104,106536.08155537034,50.953612057765554,401.424748120684,488.3647335273761,-86.93998540669219,108437.49937469405,106585.28062530594,0.0172281164757342,105955.18,-0.0151075762271328,0,0
2025-06-30 16:00:00+00:00,107580.47,107807.94,107116.4,107745.97,1314.82691,2025-06-30 19:59:59.999000+00:00,141374468.9717099,326127,620.90681,66759615.2459664,0,0.0015384764110508,0.0015372941686299,0.0049063117817501,107691.05642857144,106086.11319999998,107665.79494860231,106583.5281610421,53.68229006049492,375.8182078160462,465.8554283851101,-90.03722056906395,108446.44812919086,106652.56887080912,0.0166795672374618,105398.53,-0.0217868009355709,0,0
2025-06-30 20:00:00+00:00,107745.97,107764.73,106900.02,107146.5,1071.61541,2025-06-30 23:59:59.999000+00:00,114953022.855324,215207,427.35375,45837440.7637926,0,-0.0055637347735604,-0.0055792699952403,0.0051429711713486,107669.42928571429,106250.91899999998,107596.55562212202,106605.60548806006,47.28821027956887,303.65230634868203,433.4148039778245,-129.7624976291425,108450.35679781227,106632.48520218772,0.0169039201706712,105681.14,-0.0136762283415697,0,0
2025-07-01 00:00:00+00:00,107146.51,107540.0,107026.93,107192.38,973.46,2025-07-01 03:59:59.999000+00:00,104408384.4211499,229316,428.82279,45990264.3971503,0,0.0004281987745751,0.0004281071236421,0.0051160376700603,107667.04642857144,106417.1098,107542.66553917242,106628.61625323416,49.69139685463539,247.31158803268045,396.1941607887957,-148.88257275611528,108418.1886264443,106703.78937355572,0.0159388572829929,106194.7,-0.0093073780057874,0,0
2025-07-01 04:00:00+00:00,107192.39,107203.11,106615.97,107178.99,1267.97836,2025-07-01 07:59:59.999000+00:00,135558637.9649543,217668,561.02003,59977395.8990955,0,-0.0001249155956795,-0.0001249233982823,0.0051122589720297,107658.63214285715,106541.4122,107494.17546728277,106650.19953742108,48.89851776758464,199.28348578471923,356.8120257879805,-157.52854000326124,108410.07897980831,106725.03902019167,0.0156649455958802,107080.0,-0.0009235951934236,0,0
2025-07-01 08:00:00+00:00,107178.99,107178.99,106301.86,106605.8,1434.81634,2025-07-01 11:59:59.999000+00:00,152936770.8879768,261927,624.47379,66554371.162071,0,-0.0053479697840034,-0.0053623213651592,0.0053036107392338,107615.41928571428,106650.4454,107375.7254049784,106648.45837909084,44.81551181577453,113.65903546754272,308.18142772389297,-194.52239225635023,108473.28998580348,106592.39501419652,0.0174913535983851,107479.99,0.0082002104951137,0,0
2025-07-01 12:00:00+00:00,106605.79,107179.99,105623.39,105955.18,3974.69567,2025-07-01 15:59:59.999000+00:00,422558903.8920595,651087,1777.52682,189036901.26781556,0,-0.0061030450500817,-0.0061217447517594,0.0054709524634685,107512.06214285712,106730.9282,107186.31935098128,106621.27099167553,38.50445045385751,-6.622218034128309,245.2206985722887,-251.84291660641705,108632.50129325826,106280.20170674178,0.0218907449739393,108737.74,0.026261670264729,0,0
2025-07-01 16:00:00+00:00,105955.19,106287.95,105387.68,105398.53,1690.90273,2025-07-01 19:59:59.999000+00:00,179006382.3740085,401818,732.1006,77522695.6593055,0,-0.005253636490448,-0.0052674853645637,0.0045709228556211,107292.16357142858,106813.1186,106947.94743751713,106573.320364551,23.34775065530248,-145.18932869176206,167.13869311947855,-312.3280218112406,108851.7058484286,105863.5111515714,0.0278340281476853,109676.14,0.0405851011394561,1,1
2025-07-01 20:00:00+00:00,105398.52,106100.0,105250.85,105681.14,1163.77127,2025-07-01 23:59:59.999000+00:00,122963866.3524876,251473,524.97324,55467647.7983407,0,0.002681346694304,0.0026777582973162,0.0045232930299735,107144.33642857142,106898.3274,106779.0397791815,106538.33289927448,30.591670917904253,-229.55433756949787,87.80008698168328,-317.3544245511812,108939.3341594559,105599.06884054407,0.0311390899923107,108849.6,0.0299813192779715,0,0
2025-07-02 00:00:00+00:00,105681.13,106216.08,105100.19,106194.7,1453.64233,2025-07-02 03:59:59.999000+00:00,153659545.1679964,278146,660.1804,69811274.3502963,0,0.0048595236576742,0.0048477542862097,0.004779192878565,107057.75714285715,106958.9956,106701.12780862398,106524.85709930291,38.98348217602911,-252.06852586321477,19.826364412703683,-271.89489027591844,108955.69995794968,105479.5990420503,0.0324209766965595,108628.21,0.0229155503994079,0,0
2025-07-02 04:00:00+00:00,106194.7,107186.78,106131.55,107080.0,1903.51108,2025-07-02 07:59:59.999000+00:00,203133552.7917581,227442,931.22914,99363444.7563415,0,0.0083365742358141,0.0083020169276926,0.0047022931358695,106966.54785714288,106993.91700000002,106751.64410080745,106546.62740913418,38.255976720260776,-196.213049160433,-23.381518301923656,-172.83153085850935,108945.48622930756,105468.13377069248,0.0324359288240652,109280.0,0.020545386626821,0,0
2025-07-02 08:00:00+00:00,107080.0,107860.23,107080.0,107479.99,2147.6808,2025-07-02 11:59:59.999000+00:00,231148508.8602808,251471,984.42993,105944651.9585632,0,0.0037354314531192,0.0037284720545688,0.0048288960843564,106893.42285714288,107045.1248,106848.75688736646,106583.22986367792,41.00346416051243,-118.30755545698048,-42.36672573293502,-75.94082972404546,108963.23918616382,105477.3018138362,0.0325119248074234,109599.19,0.0197171585148081,0,0
2025-07-02 12:00:00+00:00,107479.98,108759.2,107186.1,108737.74,3227.14121,2025-07-02 15:59:59.999000+00:00,348553235.4854115,567794,1759.59956,190145339.2882083,0,0.0117021782380144,0.0116342372747501,0.005330752769444,106973.68428571428,107121.2048,107100.62130238429,106667.7204572592,59.27451970840314,44.41107984293194,-25.01116461776164,69.42224446069358,109157.06965586462,105417.02734413536,0.034860147277975,109127.84,0.0035875308793431,0,0
2025-07-02 16:00:00+00:00,108737.75,109730.0,108650.97,109676.14,5656.10907,2025-07-02 19:59:59.999000+00:00,618402032.2659886,797725,3457.76322,378067654.66991234,0,0.0086299384188046,0.0085929133637203,0.0057250775534076,107118.10857142856,107211.32760000002,107444.0237953997,106785.6976942294,64.53365842144788,246.24920060679145,29.24090842714898,217.00829217964244,109441.11601803,105252.88398197,0.0390158275132047,109803.41,0.0011604164770934,0,0
2025-07-02 20:00:00+00:00,109676.14,109676.14,108720.0,108849.6,3303.81143,2025-07-02 23:59:59.999000+00:00,360802131.3058543,322130,1455.22804,158929373.1855536,0,-0.0075361879074153,-0.0075647284531963,0.0061878110091257,107208.76142857144,107283.425,107631.43395601308,106866.63503955376,58.23169703421579,335.6434068963281,90.5214081209848,245.1219987753433,109595.94150849,105207.94649150998,0.0408558248906557,109584.78,0.0067540900471843,0,0
2025-07-03 00:00:00+00:00,108849.59,109115.03,108530.4,108628.21,1439.99562,2025-07-03 03:59:59.999000+00:00,156735199.7288773,291274,704.80511,76724063.5832751,0,-0.0020339073363613,-0.0020359785347814,0.0062302845076046,107271.77857142856,107343.1254,107764.33742854466,106935.71641055166,55.68106594673108,384.19586587649246,149.25629967208636,234.9395662044061,109724.5380690755,105201.48993092452,0.0420893474861125,109235.57,0.0055911811489851,0,0
2025-07-03 04:00:00+00:00,108628.2,109548.0,108566.14,109280.0,1560.58968,2025-07-03 07:59:59.999000+00:00,170410389.4200961,253465,827.35439,90337396.4345138,0,0.0060001909264637,0.0059822614652667,0.0061159082072503,107424.17142857144,107407.0654,107966.42577140538,107027.64910033396,63.646434848793405,469.8518851244589,213.3754167625609,256.47646836189807,109882.421193458,105135.913806542,0.0441497920343955,108700.0,-0.005307467057101,0,0
2025-07-03 08:00:00+00:00,109279.99,110273.21,109279.99,109599.19,3249.5488,2025-07-03 11:59:59.999000+00:00,356863247.051213,398776,2028.27393,222780401.5854912,0,0.0029208455344069,0.0029165881531763,0.0061213881856548,107596.08642857142,107474.409,108184.12766855131,107128.49384149731,64.87453602234406,557.0693146193371,282.11419633391614,274.9551182854209,110080.1025439842,105047.77745601584,0.0467844994146583,108888.0,-0.0064890078110978,0,0
2025-07-03 12:00:00+00:00,109599.18,110529.18,108749.99,109127.84,4201.7259,2025-07-03 15:59:59.999000+00:00,461047557.4525379,1024223,2152.70217,236318361.3164496,0,-0.0043006704702835,-0.0043099449540814,0.0063106288997802,107735.29,107524.9656,108309.95597941116,107206.89957320332,61.399010098947976,581.4531204672239,341.9819811605777,239.47113930664625,110251.39477347276,105027.86122652724,0.0485279784406679,107573.29,-0.0142452191851318,0,0
2025-07-03 16:00:00+00:00,109127.85,109910.1,109020.8,109803.41,1688.44383,2025-07-03 19:59:59.999000+00:00,184886197.64769676,409043,898.7079,98436336.2275706,0,0.0061906292656392,0.0061715460379157,0.0061259390790307,107963.69071428572,107577.07340000002,108509.08318215636,107308.72351150907,68.48177779616253,647.8226194025629,403.1501088089747,244.67251059358813,110532.46693954208,104961.71006045792,0.0517021569365576,107469.23,-0.021257809752903,0,0
2025-07-03 20:00:00+00:00,109803.41,110000.0,109510.0,109584.78,906.77842,2025-07-03 23:59:59.999000+00:00,99516457.3379051,192163,350.05336,38425588.7643767,0,-0.0019911039192681,-0.0019930888018527,0.005789252532587,108222.94785714286,107628.209,108652.50942453551,107397.9806287048,72.0812973308485,674.998350825932,457.51975721236624,217.47859361356572,110749.22988819184,104945.3791118082,0.0538154458592301,107984.24,-0.0146054953981747,0,0
2025-07-04 00:00:00+00:00,109584.77,109767.59,109103.71,109235.57,1002.72236,2025-07-04 03:59:59.999000+00:00,109696511.7433566,243872,440.34578,48177788.839732,0,-0.0031866651555078,-0.0031917533854466,0.005601139889745,108497.02214285715,107657.6868,108730.25083459743,107470.0429569909,73.94773369536018,660.7403814188874,498.1638820536705,162.57649936521693,110888.49911253562,104955.06988746436,0.0549789762332112,108154.72,-0.009894670756055,0,0
2025-07-04 04:00:00+00:00,109235.58,109329.6,108700.0,108700.0,1609.06105,2025-07-04 07:59:59.999000+00:00,175331785.0625571,266587,602.65785,65679935.0823049,0,-0.0049028901483281,-0.0049149487450274,0.0059452650305633,108712.655,107684.8752,108726.21738998443,107518.27656652068,68.2645954133767,599.3162699869281,518.394359640322,80.92191034660607,110962.0513332328,105036.86766676718,0.0548630862959608,108053.46,-0.0059479300827966,0,0
2025-07-04 08:00:00+00:00,108700.0,109111.0,108518.83,108888.0,1086.39121,2025-07-04 11:59:59.999000+00:00,118286241.0017868,214025,508.73831,55389545.4514621,0,0.0017295308187672,0.0017280369026087,0.0058889926885768,108905.03357142858,107705.5594,108747.78840465318,107571.99121097084,66.96314752566705,559.3593021130364,526.5873481348649,32.771953978171496,111046.63230750976,105121.84869249024,0.054816350539277,108112.21,-0.0071246602013077,0,0
2025-07-04 12:00:00+00:00,108888.0,108978.64,107505.0,107573.29,3616.08946,2025-07-04 15:59:59.999000+00:00,390584703.4458293,627971,1611.09807,174018911.5378712,0,-0.0120739659099258,-0.0121474483180408,0.0066377540681134,108940.26857142858,107700.7454,108591.1886173661,107572.04214387396,52.9474467888441,416.80236942422925,504.6303523927378,-87.82798296850854,111046.16029883636,105161.75070116363,0.0544328796338328,108058.0,0.0045058582850817,0,0
2025-07-04 16:00:00+00:00,107573.29,107922.5,107245.0,107469.23,3431.70312,2025-07-04 19:59:59.999000+00:00,369211260.116922,450795,1028.2864,110643824.9961749,0,-0.0009673404987426,-0.0009678086745108,0.0065710347538432,108939.5,107703.6218,108441.59413505063,107568.0102950946,49.93335117233808,292.0614977230289,462.116581458796,-170.05508373576714,111021.3256200946,105272.9283799054,0.0531534900616379,108141.78,0.0062580703332479,0,0
2025-07-04 20:00:00+00:00,107469.22,108279.33,107440.63,107984.24,1047.89895,2025-07-04 23:59:59.999000+00:00,113104610.2979134,171962,596.67181,64403221.0592109,0,0.0047921623705688,0.0047807165128493,0.0058531199370605,108885.67857142857,107717.03459999998,108380.61358371054,107584.3330286203,44.85975697932061,232.08512818253075,416.11029080354297,-184.0251626210122,110934.05282562702,105563.10717437298,0.0496167769706913,108198.12,0.0019806593999271,0,0
2025-07-05 00:00:00+00:00,107984.25,108259.99,107756.31,108154.72,766.63785,2025-07-05 03:59:59.999000+00:00,82824719.4582216,146244,436.76307,47195931.1554305,0,0.0015787488989134,0.0015775039849692,0.0052881082601613,108777.00571428573,107729.4694,108350.4944392158,107606.701145145,38.40646193697518,196.04979446066136,372.09819153496665,-176.04839707430529,110715.25079585872,106057.5282041413,0.0429733162365133,108050.49,-0.0009637119859401,0,0
2025-07-05 04:00:00+00:00,108154.72,108420.56,108000.0,108053.46,660.13042,2025-07-05 07:59:59.999000+00:00,71391425.6086205,133005,241.61303,26133771.6885227,0,-0.0009362513258782,-0.0009366898829053,0.0049402139133115,108720.13857142856,107751.5974,108310.88984732036,107624.22110023737,43.17931812018663,157.5050766505301,329.1795685580794,-171.67449190754928,110466.37709465442,106543.6339053456,0.0361526472556035,108040.31,-0.0001216990182453,0,0
2025-07-05 08:00:00+00:00,108053.46,108219.19,107870.42,108112.21,675.37974,2025-07-05 11:59:59.999000+00:00,72993635.391305,114990,260.45259,28152891.6056083,0,0.0005437123438711,0.0005435645858708,0.0049275867668129,108683.28142857144,107764.2864,108284.399201011,107643.3579198359,45.45260664331229,130.19790370357805,289.3832355871791,-159.1853318836011,110249.23473055998,106952.52726944003,0.0303561760343357,108076.01,-0.000334837295436,0,0
2025-07-05 12:00:00+00:00,108112.2,108232.29,107971.0,108058.0,564.4708,2025-07-05 15:59:59.999000+00:00,61036349.7956326,115622,287.59907,31098920.2948607,0,-0.0005014234747399,-0.0005015492295297,0.004580102077965,108595.99571428572,107788.0522,108254.2126408762,107659.61839356784,37.96296296285833,102.99521374565666,252.10563121887463,-149.11041747321798,110160.43782222162,107139.1241777784,0.0278078208408283,108905.99,0.007847544837032,0,0
2025-07-05 16:00:00+00:00,108058.0,108167.23,107864.75,108141.78,586.1961,2025-07-05 19:59:59.999000+00:00,63319613.8339829,113054,303.71947,32807203.425996,0,0.0007753243628421,0.0007750239541743,0.0044809990669718,108491.895,107811.2158,108239.22162209272,107678.5266918593,34.945946671688986,87.19213513196155,219.122932001492,-131.93079686953047,110112.45674092189,107253.28425907812,0.0263074803664093,108538.46,0.0036681475004388,0,0
2025-07-05 20:00:00+00:00,108141.78,108250.0,107993.39,108198.12,484.16079,2025-07-05 23:59:59.999000+00:00,52362958.108985,87105,273.53805,29588089.1928829,0,0.0005209827321133,0.0005208470677268,0.0043879097721732,108425.48642857144,107829.0132,108233.74140581368,107698.90290002168,39.49606605223432,78.31152214251051,190.96065002969573,-112.64912788718522,110101.3956247377,107210.3833752623,0.0266070459942753,109203.84,0.0092951707478836,0,0
2025-07-06 00:00:00+00:00,108198.12,108268.35,108025.97,108050.49,397.25464,2025-07-06 03:59:59.999000+00:00,42964165.0779616,76009,193.10968,20887137.262927,0,-0.0013644414524022,-0.0013653731502352,0.003930210509475,108300.27785714286,107854.0026,108209.30788503852,107712.6906294326,27.513059184433388,58.68458578731224,164.50543718121904,-105.8208513939068,109960.13584600882,107189.07815399118,0.0255221526338809,109389.47,0.0123921696236638,0,0
2025-07-06 04:00:00+00:00,108050.49,108218.0,107930.45,108040.31,497.89684,2025-07-06 07:59:59.999000+00:00,53800914.5992056,71517,236.68469,25576783.948353,0,-9.421521364694208e-05,-9.421965217897036e-05,0.0039316235224322,108189.95857142856,107873.857,108186.77483370004,107725.53844788624,29.067627311033878,41.8265064687148,139.96965103871818,-98.1431445700034,109933.06185652503,107135.22314347496,0.0257784200308217,109061.08,0.0094480476777603,0,0
2025-07-06 08:00:00+00:00,108040.31,108111.0,107800.01,108076.01,740.99603,2025-07-06 11:59:59.999000+00:00,80007500.6739827,89136,387.09387,41797315.5280461,0,0.0003304322247872,0.0003303776440827,0.0038940517729196,108107.13285714285,107889.3746,108172.00618920672,107739.28243032208,32.824793819183085,30.98981747018115,118.17368432501078,-87.18386685482963,109919.36268980282,107093.7023101972,0.0260413849240425,108642.01,0.0052370549208839,0,0
2025-07-06 12:00:00+00:00,108076.0,109127.03,108045.76,108905.99,2193.35606,2025-07-06 15:59:59.999000+00:00,238471695.56923848,349421,1061.54877,115402701.6651122,0,0.0076795951293908,0.0076502571455409,0.0042911004554287,108121.84642857144,107917.7944,108269.8706973125,107785.03566834866,52.80633444936254,88.35560452294885,112.2100683645984,-23.854463841649547,109867.05707506604,107108.606924934,0.0254263551891426,108292.59,-0.0056323807349807,0,0
2025-07-06 16:00:00+00:00,108906.0,108966.62,108266.67,108538.46,922.00834,2025-07-06 19:59:59.999000+00:00,100170930.2865501,217171,482.49821,52423824.8814507,0,-0.0033747455029792,-0.0033804528006532,0.0043618540377563,108096.87928571428,107941.0958,108305.6826043375,107814.58172057028,45.460071383503816,102.97477552414055,110.36300979650684,-7.388234272366276,109711.87545629064,107157.7155437094,0.0235547999219608,108056.68,-0.00443879524364,0,0
2025-07-06 20:00:00+00:00,108538.45,109700.0,108536.86,109203.84,1696.09509,2025-07-06 23:59:59.999000+00:00,185318093.3042814,453337,848.4238,92692880.947285,0,0.0061303615326768,0.0061116473107683,0.0030596587107714,108213.34714285714,107976.187,108425.43692375916,107869.06243741068,75.47503507461626,166.3337867014343,121.55716517749234,44.77662152394196,109724.77816150624,107152.41283849378,0.0237218613091725,108262.94,-0.0086159973861724,0,0
2025-07-07 00:00:00+00:00,109203.85,109700.0,108679.75,109389.47,1313.66179,2025-07-07 03:59:59.999000+00:00,143512006.1683744,302304,663.10006,72450310.8907411,0,0.0016998486500108,0.0016984055424392,0.0030052492025977,108350.50714285714,108019.4616,108553.97466725796,107928.68626339456,79.25536128868711,228.88658706311253,143.02304955461636,85.86353750849617,109622.3323362695,107213.46466373053,0.022218357908302,107901.52,-0.0136023147383381,0,0
2025-07-07 04:00:00+00:00,109389.46,109447.54,108654.94,109061.08,1068.89272,2025-07-07 07:59:59.999000+00:00,116530792.4979317,171343,553.67363,60349971.3939949,0,-0.0030020256977202,-0.0030065408154623,0.0030250763895104,108427.42428571428,108054.7474,108621.58871162355,107973.09386090851,67.39509698732779,249.0904439041769,164.23652842452847,84.85391547964846,109508.94655165896,107274.48044834104,0.0206147318015961,108484.61,-0.0052857536345688,0,0
2025-07-07 08:00:00+00:00,109061.07,109087.86,108572.52,108642.01,1793.43934,2025-07-07 11:59:59.999000+00:00,195094169.8157934,215319,613.5573,66755976.9498323,0,-0.0038425256746036,-0.0038499271426881,0.0032449617610105,108462.23071428572,108083.372,108624.31155007376,107999.32586636308,57.28640511006769,228.65095346450107,177.119413432523,51.53154003197807,109414.5447730989,107309.5262269011,0.0194257936968874,108756.37,0.0010526314820574,0,0
